year,country,avg_temperature_°c,co2_emissions_tons_capita,sea_level_rise_mm,rainfall_mm,population,renewable_energy_,extreme_weather_events,forest_area_,climate_risk_score,risk_level,carbon_alert
2004,Russia,0.8561872909698997,0.123076923076923,0.525,0.299839871897518,0.252193466202647,0.1536748329621381,0.5714285714285714,0.2470784641068447,54.53,Yüksek Risk,Normal Durum
2020,Australia,0.2274247491638796,0.8,0.2,0.488390712570056,0.699204135876964,0.3541202672605791,0.4285714285714285,0.8063439065108513,45.9,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2004,Indonesia,0.3779264214046822,0.6153846153846153,0.0999999999999999,0.9035228182546036,0.5732475612237684,0.6971046770601336,0.8571428571428571,0.7629382303839732,50.62,Yüksek Risk,Normal Durum
2009,UK,0.4648829431438126,0.8410256410256409,0.4,0.3602882305844676,0.578309302903931,0.5590200445434298,0.5,0.3856427378964941,61.66,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2009,Germany,0.4816053511705684,0.0974358974358974,0.175,0.8370696557245796,0.5820428814395437,0.3853006681514476,0.3571428571428571,0.9549248747913188,24.23,Düşük Risk,Normal Durum
2018,China,0.4381270903010034,0.558974358974359,0.2249999999999999,0.5208166533226581,0.5660301552601539,0.4187082405345211,0.3571428571428571,0.9098497495826376,41.1,Orta Risk,Normal Durum
2016,Brazil,0.9397993311036787,0.5025641025641026,0.3249999999999999,0.5732586068855083,0.1737981048395742,0.5612472160356348,0.5714285714285714,0.9616026711185308,60.58,Yüksek Risk,Normal Durum
2020,Indonesia,0.7090301003344481,0.7076923076923077,0.25,0.1557245796637309,0.2687258725105168,0.0044543429844098,0.2142857142857142,0.4273789649415693,57.56,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2013,Argentina,0.6321070234113711,0.5333333333333333,0.0999999999999999,0.4267413931144915,0.3829978456993315,0.0757238307349666,0.7142857142857142,0.1953255425709515,59.3,Yüksek Risk,Normal Durum
2008,France,0.0501672240802675,0.5384615384615384,0.0999999999999999,0.010008006405124,0.0520279143010357,0.8819599109131404,0.7142857142857142,0.6260434056761268,33.71,Orta Risk,Normal Durum
2013,South Africa,0.9063545150501672,0.4307692307692307,0.2,0.2185748598879102,0.0765239899900842,0.0757238307349666,0.2857142857142857,0.6844741235392321,52.16,Yüksek Risk,Normal Durum
2000,India,0.9130434782608696,0.3076923076923076,0.0499999999999999,0.2261809447558046,0.1491453741907424,0.7060133630289532,0.5714285714285714,0.1235392320534223,51.66,Yüksek Risk,Normal Durum
2018,Japan,0.7826086956521738,0.482051282051282,0.625,0.2810248198558847,0.3355922869062111,0.9198218262806236,0.0,0.7863105175292153,45.17,Orta Risk,Normal Durum
2012,France,0.0066889632107023,0.1179487179487179,0.275,0.4967974379503602,0.2224020623048861,0.2694877505567928,0.2142857142857142,0.01669449081803,15.1,Düşük Risk,Normal Durum
2012,Japan,0.0568561872909698,0.9589743589743588,0.275,0.0732586068855084,0.6233781236979674,0.3697104677060133,0.4285714285714285,0.4824707846410684,49.84,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2003,USA,0.2274247491638796,0.7128205128205128,0.3249999999999999,0.6361088871096877,0.9829242591498828,0.5679287305122495,0.7142857142857142,0.3305509181969949,53.71,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2000,France,0.1304347826086956,0.953846153846154,0.675,0.7654123298638911,0.1255891557734918,0.8819599109131404,1.0,0.7395659432387311,68.82,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2016,Brazil,0.4013377926421404,0.2256410256410256,0.875,0.3386709367493995,0.8736900832798568,0.9420935412026724,0.5714285714285714,0.3121869782971619,45.44,Orta Risk,Normal Durum
2007,Russia,0.9264214046822742,0.8769230769230769,0.75,0.2389911929543634,0.2950749157941553,0.7394209354120267,1.0,0.8263772954924875,92.44,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2001,Germany,0.4749163879598661,0.8102564102564103,0.725,0.321857485988791,0.8433416742408182,0.0846325167037862,0.9285714285714284,0.5943238731218699,79.19,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2007,China,0.0133779264214046,0.6769230769230768,0.475,0.5428342674139311,0.0801096399840999,0.6681514476614699,0.8571428571428571,0.7929883138564273,48.57,Orta Risk,Normal Durum
2006,China,0.2842809364548495,0.6256410256410255,0.7,0.8506805444355483,0.7231737636010743,0.4097995545657016,0.7142857142857142,0.989983305509182,56.1,Yüksek Risk,Normal Durum
2001,Germany,0.0434782608695652,0.3179487179487179,0.55,0.7514011208967173,0.800773525238879,0.4699331848552338,0.7857142857142857,0.6777963272120201,37.69,Orta Risk,Normal Durum
2021,UK,0.0367892976588628,0.8153846153846153,0.2249999999999999,0.9843875100080064,0.385401630493954,0.0467706013363029,0.8571428571428571,0.9849749582637728,52.47,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2021,Canada,0.2775919732441471,0.5025641025641026,0.2,0.2177742193755003,0.2470177686539081,0.1893095768374165,0.6428571428571428,0.026711185308848,47.56,Orta Risk,Normal Durum
2002,USA,0.2775919732441471,0.0717948717948717,0.3,0.6529223378702962,0.6627334020278541,0.7906458797327395,0.3571428571428571,0.337228714524207,20.59,Düşük Risk,Normal Durum
2017,Japan,0.7892976588628763,0.3128205128205127,0.8999999999999999,0.8867093674939952,0.7430729453446708,0.4521158129175946,0.7857142857142857,0.1068447412353923,70.86,Yüksek Risk,Normal Durum
2011,Brazil,0.976588628762542,0.9333333333333332,0.55,0.831865492393915,0.5743305621839643,0.3006681514476615,0.5,0.2604340567612687,86.18,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2000,Australia,0.3712374581939799,0.8512820512820513,0.725,0.9339471577261808,0.5382330440136117,0.3830734966592428,0.8571428571428571,0.8380634390651085,72.35,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2021,France,0.4314381270903009,0.9794871794871794,0.35,0.7706164931945556,0.6327141208421615,0.8530066815144766,0.5714285714285714,0.030050083472454,67.01,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2011,USA,0.8461538461538461,0.6256410256410255,0.4,0.2461969575660528,0.5819618087873878,0.7483296213808464,0.6428571428571428,0.5191986644407346,67.02,Yüksek Risk,Normal Durum
2004,Indonesia,0.2675585284280936,0.2461538461538461,0.125,0.9271417133706964,0.8728872671605709,0.2717149220489978,0.2142857142857142,0.5659432387312187,21.77,Düşük Risk,Normal Durum
2016,South Africa,0.1571906354515049,0.1641025641025641,0.175,0.4811849479583666,0.3868202838463337,0.1158129175946548,0.0,0.5609348914858097,11.88,Düşük Risk,Normal Durum
2015,France,0.8561872909698997,0.1846153846153846,0.825,0.7037630104083267,0.5956665469953374,0.2494432071269487,0.9285714285714284,0.4741235392320534,69.29,Yüksek Risk,Normal Durum
2014,Brazil,0.0468227424749163,0.0205128205128205,0.575,0.0896717373899119,0.3983698809683689,0.9198218262806236,0.5,0.7896494156928213,16.57,Düşük Risk,Normal Durum
2022,India,0.6220735785953178,0.3897435897435897,0.35,0.2674139311449159,0.9407494477599752,0.5812917594654788,0.0714285714285714,0.1318864774624373,39.56,Orta Risk,Normal Durum
2014,India,0.5652173913043478,0.1897435897435897,0.8,0.7053642914331465,0.5412073581393548,0.532293986636971,0.7142857142857142,0.3088480801335559,53.91,Yüksek Risk,Normal Durum
2004,Argentina,0.3478260869565217,0.4102564102564102,0.25,0.366293034427542,0.7971851279195228,0.5946547884187082,0.0,0.6143572621035058,25.08,Orta Risk,Normal Durum
2020,USA,0.3177257525083611,0.9333333333333332,0.975,0.8694955964771818,0.3672087559652826,0.3652561247216035,0.8571428571428571,0.6911519198664441,79.43,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2013,Russia,0.7759197324414715,0.4307692307692307,0.35,0.8486789431545236,0.2367086291139225,0.8062360801781737,0.4285714285714285,0.4023372287145242,51.67,Yüksek Risk,Normal Durum
2001,Brazil,0.0869565217391304,0.8769230769230769,0.3249999999999999,0.4855884707766212,0.3937156735675742,0.5211581291759466,0.7857142857142857,0.8747913188647747,54.15,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2010,Brazil,0.237458193979933,0.6051282051282051,0.3,0.6821457165732586,0.0376548454247611,0.1158129175946548,0.6428571428571428,0.4140233722871452,50.05,Yüksek Risk,Normal Durum
2018,Germany,0.7357859531772575,0.2461538461538461,0.125,0.7369895916733387,0.5655760212330412,0.1269487750556793,0.5714285714285714,0.4023372287145242,47.12,Orta Risk,Normal Durum
2006,Indonesia,0.5484949832775919,0.3538461538461538,0.0999999999999999,0.7934347477982385,0.3237537017320254,0.5367483296213809,0.7142857142857142,0.0350584307178631,48.13,Orta Risk,Normal Durum
2005,Russia,0.1270903010033445,0.082051282051282,0.65,0.021617293835068,0.9624421686042144,0.935412026726058,1.0,0.5509181969949917,36.58,Orta Risk,Normal Durum
2001,Indonesia,0.8862876254180602,0.3333333333333333,0.875,0.2874299439551641,0.3132916686565278,0.3073496659242761,0.7857142857142857,0.7078464106844741,71.34,Yüksek Risk,Normal Durum
2005,UK,0.3946488294314381,0.6769230769230768,0.8,0.831865492393915,0.240854321522163,0.8685968819599109,0.7857142857142857,0.1135225375626043,67.68,Yüksek Risk,Normal Durum
2017,Japan,0.8294314381270903,0.0717948717948717,0.15,0.2289831865492393,0.9916449960854272,0.7639198218262806,0.5714285714285714,0.3038397328881469,40.64,Orta Risk,Normal Durum
2001,Japan,0.7892976588628763,0.2051282051282051,0.55,0.266212970376301,0.362699613514625,0.2472160356347438,0.1428571428571428,0.7813021702838063,41.42,Orta Risk,Normal Durum
2017,Australia,0.6254180602006688,0.3794871794871794,0.0999999999999999,0.1128903122497998,0.8516053281524307,0.0334075723830735,0.3571428571428571,0.3656093489148581,43.68,Orta Risk,Normal Durum
2014,Argentina,0.4949832775919732,0.9794871794871794,0.0499999999999999,0.6977582065652522,0.8656870764772452,0.1002227171492205,0.4285714285714285,0.2404006677796327,63.21,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2018,China,0.983277591973244,0.7846153846153846,0.65,0.8939151321056844,0.2163023598673493,0.7282850779510022,0.9285714285714284,0.6711185308848079,88.16,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2001,India,0.1438127090301003,0.7333333333333333,0.525,0.1985588470776621,0.6246850546395714,0.1982182628062361,0.6428571428571428,0.1953255425709515,56.97,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2019,South Africa,0.7290969899665551,0.1179487179487179,0.075,0.5860688550840673,0.4924813190955642,0.3697104677060133,0.5714285714285714,0.8948247078464107,36.62,Orta Risk,Normal Durum
2005,Japan,0.1906354515050167,0.7794871794871794,0.025,0.0512409927942353,0.9511721742748002,0.5011135857461025,1.0,0.1035058430717863,58.39,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2000,Russia,0.3377926421404682,0.7846153846153846,1.0,0.255004003202562,0.1713676362528502,0.7238307349665924,0.0714285714285714,0.7061769616026711,53.12,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2023,Brazil,0.3110367892976589,0.5999999999999999,0.025,0.8646917534027221,0.5308377731357229,0.111358574610245,0.5,0.4991652754590985,42.97,Orta Risk,Normal Durum
2014,South Africa,0.9498327759197324,0.9897435897435896,0.4499999999999999,0.8242594075260208,0.7610637622762291,0.4053452115812918,0.9285714285714284,0.8697829716193657,91.81,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2022,Mexico,0.9698996655518394,0.323076923076923,0.5,0.99679743795036,0.8800912931904536,0.4832962138084633,0.4285714285714285,0.1252086811352253,60.21,Yüksek Risk,Normal Durum
2009,Indonesia,0.1839464882943143,0.9435897435897436,0.125,0.9979983987189752,0.9226399188143256,0.5389755011135858,0.2142857142857142,0.6777963272120201,42.82,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2018,Japan,0.0234113712374581,0.9128205128205128,0.175,0.3939151321056845,0.431013976018643,0.8173719376391981,0.0714285714285714,0.5709515859766277,33.0,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2016,Brazil,0.7224080267558528,0.0102564102564102,0.35,0.3967173738991193,0.0571746170891263,0.1692650334075723,0.5,0.4791318864774624,39.58,Orta Risk,Normal Durum
2004,Japan,0.4180602006688962,0.4512820512820513,0.75,0.8486789431545236,0.9664835774802464,0.8084632516703786,0.7142857142857142,0.4908180300500834,55.31,Yüksek Risk,Normal Durum
2003,India,0.0903010033444816,0.9794871794871794,0.5,0.0396317053642914,0.0998484196974838,0.692650334075724,0.2857142857142857,0.7212020033388981,48.8,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2009,Mexico,0.68561872909699,0.1025641025641025,0.65,0.88951160928743,0.1011172526719034,0.5545657015590201,0.3571428571428571,0.9382303839732886,38.68,Orta Risk,Normal Durum
2023,France,0.5484949832775919,0.5487179487179487,0.975,0.1701361088871096,0.2440488903280944,0.6993318485523385,0.9285714285714284,0.0901502504173622,75.7,Kritik Risk,Normal Durum
2016,Japan,0.983277591973244,0.9794871794871794,0.7749999999999999,0.0156124899919935,0.6451551367611018,0.4097995545657016,0.7142857142857142,0.018363939899833,98.47,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2009,UK,0.2274247491638796,0.5538461538461539,0.425,0.1709367493995196,0.5113314940827485,0.1358574610244988,0.4285714285714285,0.8046744574290483,42.28,Orta Risk,Normal Durum
2016,Russia,0.4046822742474917,0.1897435897435897,0.4499999999999999,0.1369095276220976,0.8886974570422201,0.6659242761692651,1.0,0.1068447412353923,49.93,Orta Risk,Normal Durum
2019,Japan,0.5451505016722408,0.5846153846153846,0.625,0.1457165732586068,0.6522514501259449,0.5233853006681515,1.0,0.986644407345576,67.7,Yüksek Risk,Normal Durum
2023,China,0.7959866220735786,0.2051282051282051,0.675,0.242994395516413,0.8444488944384605,0.6391982182628062,0.6428571428571428,0.6193656093489148,54.96,Yüksek Risk,Normal Durum
2004,South Africa,0.5518394648829431,0.5179487179487179,0.5,0.2906325060048038,0.5402657819949888,0.3363028953229399,0.0,0.6510851419031719,41.47,Orta Risk,Normal Durum
2001,South Africa,0.6153846153846153,0.0717948717948717,0.65,0.910728582866293,0.6692318226150609,0.906458797327394,0.5,0.1969949916527545,41.32,Orta Risk,Normal Durum
2005,India,0.2274247491638796,0.6051282051282051,0.025,0.3294635708566853,0.723650749662192,0.5857461024498887,0.2142857142857142,0.2387312186978297,32.13,Orta Risk,Normal Durum
2020,Russia,0.8494983277591973,0.5179487179487179,0.425,0.5500400320256205,0.371766735927638,0.0824053452115813,0.8571428571428571,0.659432387312187,72.17,Yüksek Risk,Normal Durum
2001,Mexico,0.4314381270903009,0.7384615384615384,0.275,0.355084067253803,0.1462919804176678,0.4476614699331849,0.5714285714285714,0.9098497495826376,53.67,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2012,UK,0.1404682274247491,0.6307692307692307,0.125,0.8174539631705364,0.6506922461067073,0.755011135857461,0.0,0.981636060100167,21.25,Düşük Risk,Normal Durum
2010,Germany,0.6655518394648828,0.5487179487179487,0.0999999999999999,0.5364291433146517,0.0432395564162763,0.7928730512249444,0.7142857142857142,0.1969949916527545,56.44,Yüksek Risk,Normal Durum
2010,Russia,0.217391304347826,0.6923076923076923,0.6,0.5184147317854283,0.4427049836026662,0.4944320712694877,0.0714285714285714,0.1318864774624373,43.47,Orta Risk,Normal Durum
2015,South Africa,0.0969899665551839,0.1435897435897435,0.525,0.0460368294635708,0.7963770597294839,0.8953229398663696,0.9285714285714284,0.0550918196994991,37.16,Orta Risk,Normal Durum
2010,China,0.8662207357859532,0.5948717948717948,0.25,0.966373098478783,0.0,0.2650334075723831,0.3571428571428571,0.8681135225375627,57.43,Yüksek Risk,Normal Durum
2018,France,0.4615384615384615,0.1743589743589743,0.475,0.4467574059247398,0.6832689240323218,0.4097995545657016,0.7142857142857142,0.2938230383973289,44.91,Orta Risk,Normal Durum
2014,India,0.7525083612040133,0.923076923076923,0.5,0.066453162530024,0.6395696772167313,0.8975501113585747,0.6428571428571428,0.0,79.37,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2022,Germany,0.2909698996655518,0.0666666666666666,0.2,0.6953562850280224,0.4500243987322394,0.8953229398663696,0.7142857142857142,0.2220367278797996,27.89,Orta Risk,Normal Durum
2022,China,0.7892976588628763,0.4307692307692307,0.65,0.5456365092073658,0.7801736334303883,0.6859688195991092,0.9285714285714284,0.33889816360601,71.26,Yüksek Risk,Normal Durum
2015,Mexico,0.1137123745819397,0.6974358974358974,0.7749999999999999,0.2774219375500399,0.4479077934056874,0.8596881959910914,0.0,0.991652754590985,34.31,Orta Risk,Normal Durum
2010,Indonesia,0.3578595317725752,0.4564102564102564,0.8,0.3694955964771818,0.7791232020551669,0.086859688195991,0.2142857142857142,0.5225375626043405,46.42,Orta Risk,Normal Durum
2021,Mexico,0.9799331103678928,0.0923076923076922,0.6,0.0600480384307446,0.7159318965377773,0.8641425389755011,0.5,0.2036727879799666,52.7,Yüksek Risk,Normal Durum
2015,China,0.7959866220735786,0.5538461538461539,0.5,0.2337870296236989,0.4812986872718287,0.3184855233853007,1.0,0.333889816360601,77.35,Kritik Risk,Normal Durum
2007,Indonesia,0.4983277591973243,0.641025641025641,0.0499999999999999,0.3646917534027222,0.2259742003098245,0.1759465478841871,0.6428571428571428,0.328881469115192,54.99,Yüksek Risk,Normal Durum
2003,USA,0.3411371237458194,0.7025641025641025,0.3,0.9287429943955164,0.5635048917484127,0.2383073496659243,0.2857142857142857,0.018363939899833,49.73,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2007,India,0.8762541806020067,0.3743589743589743,0.0999999999999999,0.6309047237790232,0.286869763118303,0.4164810690423163,0.8571428571428571,0.1335559265442404,62.77,Yüksek Risk,Normal Durum
2003,Russia,0.5451505016722408,0.5641025641025641,0.975,0.1977582065652522,0.7835867846939258,0.2494432071269487,0.5714285714285714,0.6944908180300501,66.33,Yüksek Risk,Normal Durum
2023,Indonesia,0.7625418060200668,0.4512820512820513,0.125,0.8594875900720576,0.9519975668343263,0.3184855233853007,0.7142857142857142,0.1185308848080133,59.73,Yüksek Risk,Normal Durum
2002,Argentina,0.7558528428093646,0.6717948717948717,0.15,0.222177742193755,0.5079919622389576,0.133630289532294,0.7142857142857142,0.2287145242070116,68.67,Yüksek Risk,Normal Durum
2002,Indonesia,0.0167224080267558,0.5846153846153846,0.8999999999999999,0.4419535628502802,0.0052521159676571,0.2939866369710468,0.3571428571428571,0.348914858096828,45.81,Orta Risk,Normal Durum
2017,Brazil,0.1270903010033445,0.5282051282051282,0.95,0.6208967173738991,0.8989372000627475,0.5723830734966593,0.0,0.7579298831385642,34.92,Orta Risk,Normal Durum
2018,France,0.6622073578595318,0.2512820512820513,0.7749999999999999,0.8482786228983186,0.906853829750927,0.4409799554565701,0.3571428571428571,0.5809682804674456,48.75,Orta Risk,Normal Durum
2018,Brazil,0.1605351170568562,0.0,0.0,0.0620496397117693,0.1689982461342007,0.3452115812917595,0.3571428571428571,0.687813021702838,9.27,Düşük Risk,Normal Durum
2020,Russia,0.2575250836120401,0.1743589743589743,0.0,0.2934347477982385,0.197199231430425,0.7461024498886415,0.8571428571428571,0.5659432387312187,29.48,Orta Risk,Normal Durum
2004,Russia,0.9498327759197324,0.1179487179487179,0.375,0.8718975180144115,0.7758661028900525,0.8930957683741649,0.3571428571428571,0.682804674457429,41.82,Orta Risk,Normal Durum
2017,India,0.5618729096989966,0.4512820512820513,0.15,0.5708566853482786,0.7963301463502935,0.757238307349666,0.5,0.0016694490818029,46.63,Orta Risk,Normal Durum
2009,Russia,0.7525083612040133,0.6102564102564102,0.025,0.2229783827061649,0.8170564933528914,0.3296213808463251,1.0,0.9315525876460768,65.46,Yüksek Risk,Normal Durum
2021,South Africa,0.5585284280936454,0.2153846153846154,0.475,0.8618895116092873,0.6043099762914579,0.7438752783964365,0.3571428571428571,0.1101836393989983,39.64,Orta Risk,Normal Durum
2020,Indonesia,0.5551839464882943,0.9384615384615383,0.95,0.9251401120896716,0.3170484473068117,0.1492204899777283,0.2857142857142857,0.4056761268781301,75.45,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2005,Indonesia,0.0936454849498327,0.0051282051282051,0.3249999999999999,0.0612489991993594,0.480689210943775,0.1291759465478842,1.0,0.7712854757929882,30.25,Orta Risk,Normal Durum
2000,USA,0.3444816053511705,0.7743589743589743,0.65,0.3983186549239391,0.6319111288883124,0.3452115812917595,0.7142857142857142,0.4340567612687813,66.45,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2004,Germany,0.2842809364548495,0.6256410256410255,0.65,0.9179343474779824,0.3485146596311291,0.8062360801781737,0.0714285714285714,0.9465776293823038,36.99,Orta Risk,Normal Durum
2008,Russia,0.3913043478260869,0.3743589743589743,0.25,0.2117694155324259,0.5182543807412344,0.244988864142539,0.2142857142857142,0.4674457429048414,33.5,Orta Risk,Normal Durum
2011,Brazil,0.8026755852842808,0.0512820512820512,0.65,0.788630904723779,0.6857459119852758,0.0601336302895322,0.9285714285714284,0.8747913188647747,58.08,Yüksek Risk,Normal Durum
2013,Russia,0.3745819397993311,0.6256410256410255,0.2,0.2910328262610088,0.1388623220407271,0.1291759465478842,1.0,0.8096828046744574,59.55,Yüksek Risk,Normal Durum
2001,Mexico,0.4548494983277592,0.3846153846153846,0.125,0.4707766212970375,0.565187021352033,0.8574610244988865,0.6428571428571428,0.981636060100167,37.18,Orta Risk,Normal Durum
2016,USA,0.3979933110367892,0.9384615384615383,0.7,0.0608486789431545,0.5844610695968259,0.6325167037861915,0.2857142857142857,0.9265442404006676,59.66,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2013,South Africa,0.0936454849498327,0.5435897435897435,0.125,0.0360288230584467,0.5431317396858828,0.2516703786191536,0.6428571428571428,0.8981636060100167,36.17,Orta Risk,Normal Durum
2012,South Africa,0.4414715719063544,0.9384615384615383,1.0,0.9543634907926342,0.0624699761585987,0.5545657015590201,0.2142857142857142,0.7312186978297162,66.53,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2008,Japan,0.197324414715719,0.2205128205128205,0.175,0.6012810248198559,0.9277209814833846,0.5256124721603563,0.0714285714285714,0.3656093489148581,15.67,Düşük Risk,Normal Durum
2014,Indonesia,0.1872909698996655,0.7282051282051282,0.6,0.6865492393915131,0.5785260832366861,0.6547884187082406,0.4285714285714285,0.1051752921535892,51.92,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2021,South Africa,0.0936454849498327,0.6153846153846153,0.4,0.99919935948759,0.2170605936713701,0.2316258351893095,0.6428571428571428,0.687813021702838,45.41,Orta Risk,Normal Durum
2014,Indonesia,0.3578595317725752,0.7384615384615384,0.125,0.8066453162530023,0.9343426606641062,0.8641425389755011,0.6428571428571428,0.978297161936561,47.35,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2023,Japan,0.7591973244147157,0.2153846153846154,0.025,0.3142514011208966,0.9792627318767886,0.3073496659242761,0.0714285714285714,0.7262103505843072,29.27,Orta Risk,Normal Durum
2010,China,0.2775919732441471,0.6666666666666666,0.625,0.1084867894315452,0.2848131295786145,0.692650334075724,0.0,0.9282136894824708,36.89,Orta Risk,Normal Durum
2015,France,0.31438127090301,0.4974358974358973,0.8,0.8110488390712569,0.4415581417775213,0.0133630289532293,0.9285714285714284,0.8046744574290483,63.07,Yüksek Risk,Normal Durum
2016,Australia,0.6454849498327759,0.7435897435897435,0.8500000000000001,0.0700560448358686,0.2279872577385656,0.3719376391982183,0.2857142857142857,0.1619365609348915,69.25,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2003,UK,0.197324414715719,0.3282051282051282,0.475,0.2566052842273819,0.3207023526898542,0.3496659242761692,0.7857142857142857,0.2487479131886477,44.87,Orta Risk,Normal Durum
2000,South Africa,0.8996655518394648,0.8923076923076921,0.7749999999999999,0.7594075260208166,0.0436621737127181,0.5434298440979956,0.8571428571428571,0.340567612687813,93.33,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2007,Germany,0.5217391304347826,0.082051282051282,0.675,0.2261809447558046,0.0389653232006998,0.0712694877505568,0.0,0.1669449081803005,32.2,Orta Risk,Normal Durum
2016,Mexico,0.4481605351170568,0.805128205128205,0.725,0.265812650120096,0.909200024061058,0.7906458797327395,0.0,0.5809682804674456,50.77,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2002,Canada,0.5585284280936454,0.8615384615384615,0.5,0.5324259407526021,0.328599477659961,0.2160356347438753,1.0,0.9749582637729548,78.1,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2019,China,0.1672240802675585,0.8153846153846153,0.625,0.7193755004003203,0.4339000391358935,0.6770601336302895,0.0,0.7612687813021702,40.14,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2014,South Africa,0.6153846153846153,0.5128205128205128,0.8,0.4275420336269014,0.3997983580901484,0.801781737193764,0.3571428571428571,0.4223706176961602,56.26,Yüksek Risk,Normal Durum
2014,Indonesia,0.3645484949832775,0.4358974358974358,0.4,0.9399519615692552,0.4402048744811715,0.5612472160356348,0.5714285714285714,0.003338898163606,47.57,Orta Risk,Normal Durum
2023,France,0.8996655518394648,0.9948717948717948,0.8,0.1625300240192153,0.7182859660832696,0.7394209354120267,0.6428571428571428,0.3121869782971619,91.25,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2021,Japan,0.1705685618729097,0.2307692307692307,0.6,0.4847878302642113,0.605899752558569,0.6614699331848551,0.8571428571428571,0.5258764607679466,40.85,Orta Risk,Normal Durum
2013,Brazil,0.5083612040133779,0.5487179487179487,0.175,0.7413931144915933,0.2989697374951163,0.3541202672605791,0.7142857142857142,0.3238731218697829,54.89,Yüksek Risk,Normal Durum
2022,UK,0.5986622073578595,0.6717948717948717,0.025,0.4607686148919135,0.1367465542608503,0.8084632516703786,0.7857142857142857,0.1101836393989983,59.77,Yüksek Risk,Normal Durum
2013,Canada,0.0334448160535116,0.7025641025641025,0.375,0.4563650920736589,0.5123950484579315,0.2939866369710468,0.0,0.4424040066777963,31.48,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2023,France,0.3645484949832775,0.2051282051282051,0.55,0.0568454763811048,0.2655956189640094,0.5701559020044543,0.2857142857142857,0.2520868113522537,33.05,Orta Risk,Normal Durum
2001,France,0.7357859531772575,0.6564102564102564,0.8500000000000001,0.9959967974379502,0.7281702792705442,0.7438752783964365,1.0,0.9098497495826376,79.61,Kritik Risk,Normal Durum
2012,South Africa,0.822742474916388,0.8205128205128205,0.125,0.1941553242594074,0.989013898826552,0.378619153674833,0.5714285714285714,0.1001669449081803,71.56,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2013,China,0.31438127090301,0.0512820512820512,0.8,0.3434747798238591,0.5064935165971198,0.3006681514476615,0.9285714285714284,0.0467445742904841,49.35,Orta Risk,Normal Durum
2023,Argentina,0.8026755852842808,0.9128205128205128,0.875,0.7742193755004003,0.382211751088173,0.4587973273942093,0.5714285714285714,0.003338898163606,88.47,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2018,Canada,0.9698996655518394,0.0307692307692307,0.15,0.0584467574059247,0.4784022147484287,0.8173719376391981,0.0,0.3272120200333889,28.79,Orta Risk,Normal Durum
2006,UK,0.8595317725752508,0.3538461538461538,0.8500000000000001,0.5436349079263411,0.1129912344202269,0.9287305122494433,0.5,0.659432387312187,60.14,Yüksek Risk,Normal Durum
2002,India,0.1170568561872909,0.0153846153846153,1.0,0.5428342674139311,0.7051875147797024,0.5434298440979956,0.0,0.7295492487479132,16.77,Düşük Risk,Normal Durum
